"","sub_id","parcel_001","parcel_002","parcel_003","parcel_004","parcel_005","parcel_006","parcel_007","parcel_008","parcel_009","parcel_010","parcel_011","parcel_012","parcel_013","parcel_014","parcel_015","parcel_016","parcel_017","parcel_018","parcel_019","parcel_020","parcel_021","parcel_022","parcel_023","parcel_024","parcel_025","parcel_026","parcel_027","parcel_028","parcel_029","parcel_030","parcel_031","parcel_032","parcel_033","parcel_034","parcel_035","parcel_036","parcel_037","parcel_038","parcel_039","parcel_040","parcel_041","parcel_042","parcel_043","parcel_044","parcel_045","parcel_046","parcel_047","parcel_048","parcel_049","parcel_050","parcel_051","parcel_052","parcel_053","parcel_054","parcel_055","parcel_056","parcel_057","parcel_058","parcel_059","parcel_060","parcel_061","parcel_062","parcel_063","parcel_064","parcel_065","parcel_066","parcel_067","parcel_068","parcel_069","parcel_070","parcel_071","parcel_072","parcel_073","parcel_074","parcel_075","parcel_076","parcel_077","parcel_078","parcel_079","parcel_080","parcel_081","parcel_082","parcel_083","parcel_084","parcel_085","parcel_086","parcel_087","parcel_088","parcel_089","parcel_090","parcel_091","parcel_092","parcel_093","parcel_094","parcel_095","parcel_096","parcel_097","parcel_098","parcel_099","parcel_100","parcel_101","parcel_102","parcel_103","parcel_104","parcel_105","parcel_106","parcel_107","parcel_108","parcel_109","parcel_110","parcel_111","parcel_112","parcel_113","parcel_114","parcel_115","parcel_116","parcel_117","parcel_118","parcel_119","parcel_120","parcel_121","parcel_122","parcel_123","parcel_124","parcel_125","parcel_126","parcel_127","parcel_128","parcel_129","parcel_130","parcel_131","parcel_132","parcel_133","parcel_134","parcel_135","parcel_136","parcel_137","parcel_138","parcel_139","parcel_140","parcel_141","parcel_142","parcel_143","parcel_144","parcel_145","parcel_146","parcel_147","parcel_148","parcel_149","parcel_150","parcel_151","parcel_152","parcel_153","parcel_154","parcel_155","parcel_156","parcel_157","parcel_158","parcel_159","parcel_160","parcel_161","parcel_162","parcel_163","parcel_164","parcel_165","parcel_166","parcel_167","parcel_168","parcel_169","parcel_170","parcel_171","parcel_172","parcel_173","parcel_174","parcel_175","parcel_176","parcel_177","parcel_178","parcel_179","parcel_180"
"12034","12034",1.1705,0.67558,1.033,1.0682,1.0345,1.061,1.0215,1.0033,1.0078,0.91198,0.84933,0.94935,1.0326,1.0387,1.0875,0.89293,0.98733,0.92639,0.90025,0.95372,0.98736,1.0446,0.84459,0.82527,1.0061,1.1013,1.1645,1.0419,1.1181,1.2237,1.2367,0.7525,1.2594,1.2358,1.1634,1.0103,0.94393,0.96749,0.92826,1.0429,0.83973,0.97154,0.93091,0.93133,1.1358,1.0407,1.1045,1.0214,1.0154,1.1332,0.99318,1.0504,0.86713,0.99823,1.0588,1.0288,0.54156,0.5771,0.62103,0.69436,0.86357,0.99357,1.1098,1.1222,1.1331,0.86733,1.1685,1.2451,1.2241,1.1701,1.2144,1.183,1.0601,0.99073,1.0204,0.91479,0.99243,1.0148,0.75598,0.77271,0.93089,1.0399,1.1118,1.1289,1.1365,1.0669,1.135,1.2468,0.78381,0.9916,0.99905,0.75231,0.87461,0.76553,0.87138,0.83385,1.0475,1.0317,1.0142,1.0075,0.84064,0.71223,0.871,0.62281,0.9747,0.95334,0.73204,1.0472,0.92752,0.88794,0.90437,0.86727,0.88961,0.95767,0.88168,1.0371,0.92564,0.78488,0.83629,1.0729,0.98092,0.88359,0.68776,0.9649,0.84425,0.66957,0.90401,0.68833,0.86433,0.93719,0.75975,0.83634,1.0568,0.84128,0.91317,0.84067,1.0209,0.98654,0.92953,1.1106,0.93181,1.0151,1.0838,0.97174,1.0344,0.97537,1.0226,1.1555,1.1916,1.2955,1.2607,0.94247,0.90558,0.98697,1.0084,0.99802,0.9324,0.95994,0.86668,0.90246,1.1383,1.049,0.99762,0.56776,0.67499,0.50261,0.88755,0.77541,0.86815,0.97223,1.1294,0.76393,0.74704,0.74409,1.0113,0.95327,0.97977,0.70653,0.9381,0.66312
"12036","12036",1.2175,1.011,1.2542,1.2858,1.3277,1.2128,1.1719,1.3017,1.3247,1.1146,1.0801,1.1837,1.1254,1.0613,1.2586,1.0686,1.2566,1.0713,1.0453,1.0639,1.1979,1.2722,1.1648,0.87427,1.039,1.0587,1.355,1.0648,1.3022,1.27,1.1471,0.82864,1.198,1.2522,1.143,1.2905,1.2124,1.1047,1.11,1.1839,1.1201,1.2496,1.0923,1.0242,1.3174,1.1313,1.213,1.1444,1.0744,1.281,1.3086,1.2662,1.135,1.2556,1.124,1.1398,1.0292,0.69874,1.0298,1.0612,0.90554,1.063,1.0515,1.0901,1.0498,1.162,1.112,0.99278,1.1723,1.0813,1.0579,1.0379,1.0933,1.1201,1.1193,1.0931,1.1236,1.106,0.90926,0.96726,0.9537,1.0732,1.1411,1.0777,1.1452,1.0821,1.1275,0.99121,1.1094,0.76393,1.1435,0.97678,0.7931,0.94121,0.98631,1.008,1.2008,1.1136,1.0533,1.2629,1.1243,1.0472,1.0103,1.2097,1.1254,1.0497,0.6818,0.96857,0.98417,0.74696,0.91065,0.97268,1.0597,1.0808,0.92274,1.1479,1.0735,0.85725,0.91253,1.0397,0.95366,1.0219,0.93785,1.0682,1.2473,0.78705,0.85554,0.81056,0.9895,1.1028,0.75125,1.1094,1.159,0.97232,0.83624,0.93487,1.2765,1.2781,1.1214,1.158,1.0807,1.1383,1.0273,1.1859,1.1836,1.1803,1.0968,1.0764,1.1862,1.1972,1.2255,1.0919,0.76985,0.92344,0.88546,1.1062,1.1784,1.0426,1.0773,0.85683,1.1696,1.1798,0.90553,0.5144,0.66788,0.70334,0.95733,1.0183,1.0267,1.1096,1.1138,0.76393,0.70592,1.0915,1.2217,1.0321,0.89665,0.72257,1.0016,0.82836
"12037","12037",1.3455,1.0193,1.3123,1.2971,1.3213,1.2709,1.273,1.214,1.2511,1.1475,1.1589,1.1396,1.2154,1.1235,1.4269,1.1524,1.2809,1.2463,1.0356,1.1154,1.1768,1.3217,1.0698,0.79835,1.2189,1.25,1.3912,1.1475,1.3204,1.454,1.3265,1.1158,1.2163,1.3498,1.3737,1.1477,1.3075,1.1892,1.2613,0.95285,1.1063,1.2745,1.2272,0.97262,1.4007,1.1328,1.3464,1.2841,1.1638,1.2576,1.2378,1.2107,1.0665,1.2916,1.2236,1.3058,1.0478,0.82444,1.2268,1.1595,0.97668,1.2861,1.2736,1.3028,1.1621,1.0888,1.2379,1.2865,1.331,1.3652,1.2289,1.3578,1.2601,1.1671,1.0933,1.0426,1.2391,1.2555,0.97076,1.1638,1.2346,1.1698,1.4112,1.3467,1.2187,1.3387,1.3453,1.1778,1.2163,1.2222,1.1446,0.98196,0.80156,0.96944,1.1511,1.2495,1.3143,1.138,1.2013,1.0902,0.90306,0.84818,0.8824,0.84237,1.0004,1.0903,0.86275,1.1092,1.094,0.72049,1.0677,0.92793,1.0053,1.0458,0.97161,1.179,1.2423,0.89979,0.83808,1.0091,0.9176,1.0128,0.93104,0.98735,0.99295,0.66921,1.035,0.74434,1.0493,1.1518,1.0287,1.2451,1.2584,1.1101,0.95918,1.1107,1.2293,1.2665,0.90948,1.2656,1.1877,1.2079,1.049,1.2633,1.2513,0.97073,1.1623,1.2769,1.3127,1.2932,1.275,1.163,0.82959,1.0992,0.96742,1.136,1.1179,1.0125,1.0896,0.66305,1.4038,1.2921,1.0446,0.58908,0.84156,0.64166,0.96334,0.85216,0.91696,1.217,1.2333,1.0069,0.69735,0.9224,0.9382,1.1363,1.1134,0.68325,1.1202,1.0095
"12038","12038",1.2758,1.0225,1.2964,1.3522,1.3296,1.2833,1.1947,1.2711,1.3134,1.2123,1.0983,1.2947,1.1863,1.0206,1.2277,1.1861,1.2524,1.1041,1.0848,1.1146,1.0967,1.0881,1.1712,1.0741,1.2687,1.072,1.3424,1.2371,1.2806,1.188,1.2224,0.98463,1.1912,1.1228,1.1297,1.26,1.2605,1.13,1.1663,1.2223,1.1558,1.2211,1.2299,1.2331,1.1979,0.90867,1.2275,1.1916,1.1159,1.0837,1.2594,1.2826,1.1266,1.1825,1.2775,1.2136,0.92595,0.79665,0.96353,1.0644,1.1654,1.1507,1.2882,1.2705,1.2479,1.007,1.2651,1.2249,1.2141,1.2196,1.1283,1.0094,1.2142,1.2507,1.2608,1.2258,1.2271,1.3267,0.99369,0.93945,1.2301,1.1857,1.3029,1.2794,1.2276,1.2492,1.02,1.1303,1.1248,1.1073,1.1859,1.1315,0.93544,1.0448,0.86943,1.0408,1.3301,1.1744,1.2567,1.1561,1.1543,1.1155,1.1759,1.1224,1.1396,1.2578,1.0855,1.3015,1.2973,0.99369,1.21,1.1304,1.2707,1.139,1.0424,1.1858,1.0602,0.96214,1.1847,1.2084,1.105,1.1174,1.1014,1.1661,1.3459,1.0267,1.115,1.1637,1.2029,1.2779,1.1,1.2145,1.2736,1.0923,0.99314,0.92746,1.3211,1.1646,1.2057,1.3039,1.1696,1.2771,1.1289,1.1518,1.1684,1.2822,1.1849,1.2772,1.1268,1.2979,1.1529,1.1998,1.1102,1.0324,1.0491,1.1559,1.1426,1.1031,1.2654,0.88129,1.1941,1.1777,0.98921,0.92414,0.8807,0.88455,1.1903,1.0743,1.1911,1.0576,1.2283,0.76393,1.0388,1.0474,1.3356,1.2233,1.1365,1.0239,1.1174,1.1528
"12040","12040",1.1892,1.006,1.1351,1.0467,1.1373,1.3121,1.1065,1.3099,1.3967,1.1924,1.2536,1.1912,1.0778,1.0387,1.3004,1.1874,1.2825,1.28,1.1082,1.2456,1.2884,1.365,1.1859,0.58123,1.0026,1.1831,1.1977,0.94512,1.2996,1.2374,1.0455,0.78359,1.205,1.2265,1.1952,1.2099,1.0515,0.89372,1.2477,0.93571,0.92768,1.3759,1.1945,1.1574,1.3038,1.1868,1.3195,1.3286,1.2278,1.2479,1.3802,1.336,1.1267,1.2005,1.2781,1.2571,0.70597,0.63303,0.76778,1.0154,0.94644,1.0092,1.0052,1.1318,0.99348,1.209,1.1079,1.3011,1.2937,1.1995,1.0599,1.2438,1.2127,1.1112,1.1562,1.1098,1.2066,1.0669,1.0257,1.1427,1.1242,1.1544,1.2426,1.1842,1.2286,1.1449,1.1867,1.1693,0.98795,1.1064,0.93154,1.1238,0.93247,1.1293,1.0607,1.2172,1.2918,0.9471,0.955,1.1599,0.87698,0.88516,0.66493,0.80735,0.97167,0.79209,0.84618,0.82842,0.89226,0.76864,1.1212,0.83197,0.93139,0.83867,0.86734,1.2162,1.1834,0.89662,0.87305,1.063,0.74744,0.93181,1.114,0.81827,1.0251,0.77634,1.0231,0.85335,0.99657,1.2165,0.91543,1.2251,1.127,0.9874,0.97924,1.1364,1.2465,1.3741,1.0975,1.1531,1.1706,1.1842,1.1771,1.1894,1.3182,1.3385,1.2524,1.2649,1.1357,1.2596,1.2279,1.1639,0.75867,1.1884,0.90407,1.321,1.2903,1.218,1.1326,0.93674,1.2552,0.97982,1.0643,0.82631,0.82446,0.61665,0.61276,0.83922,0.85693,1.1207,1.2365,0.76393,0.55039,0.6853,0.99681,0.98939,1.1118,0.65555,1.064,0.80248
"22001","22001",1.2009,1.1116,1.1278,1.2147,1.2274,1.174,1.2622,1.1865,1.1892,1.1932,1.2083,1.0953,1.0895,1.0681,1.2656,1.1138,1.17,1.1529,1.1365,1.0404,1.0786,1.2284,1.1473,1.028,1.1442,1.1862,1.2085,1.0652,1.1508,1.2674,1.2881,1.0668,1.2274,1.1989,1.2606,1.1786,1.1734,1.1949,1.123,1.1169,1.1915,1.1497,1.2075,1.1819,1.3106,1.2223,1.231,1.2156,1.1691,1.2457,1.216,1.1905,1.1842,1.0925,1.1705,1.217,0.98596,0.923,1.0479,1.2236,0.95297,1.1837,1.21,1.1796,1.165,1.0322,1.1264,1.2623,1.2377,1.2611,1.133,1.1994,1.2043,1.1067,1.0942,1.0848,1.0669,1.1723,1.2499,1.221,1.2535,1.2293,1.258,1.1922,1.2158,1.2226,1.1013,1.1294,1.0196,1.0041,1.0218,0.95327,0.96237,0.90386,1.118,1.2282,1.2161,1.2036,1.124,1.1547,1.0734,1.0399,1.1271,1.0983,1.118,1.0868,0.87537,1.1521,1.1318,0.85202,1.1749,0.95634,1.1279,1.1313,1.068,1.2077,1.1749,1.0234,1.0412,1.2034,1.1072,0.97045,0.90353,1.0624,1.0801,0.87078,1.1397,0.90941,1.14,1.2406,0.89626,1.1124,1.3332,1.1157,1.0031,1.149,1.2333,1.1579,1.1112,1.2161,1.1378,1.1995,1.1631,1.2746,1.2083,1.1911,1.2366,1.2617,1.2713,1.2527,1.1671,0.9572,0.99862,1.0681,1.1412,1.2073,1.196,1.0932,1.1608,1.0231,1.2729,1.249,1.124,0.93591,0.83248,0.81933,1.077,1.1155,1.1864,1.1473,1.1867,0.76393,0.90831,1.0389,1.0632,1.1237,1.2207,0.86728,1.2033,1.0997
"22002","22002",1.2899,1.2448,1.3496,1.3001,1.3223,1.3835,1.2959,1.4026,1.4173,1.2848,1.2296,1.1888,1.0984,1.101,1.3215,1.2449,1.3447,1.3268,1.3364,1.3571,1.3443,1.3017,1.33,0.97224,0.79903,1.2774,1.2365,1.0436,1.2209,1.2831,1.2466,0.76166,1.1707,1.2129,1.1506,1.3476,1.2794,1.0562,1.1528,1.1421,1.0927,1.2623,1.2334,1.3525,1.4163,1.3429,1.3525,1.333,1.3484,1.3626,1.3772,1.349,1.3094,1.332,1.3167,1.3218,0.91416,0.78553,1.0897,1.2281,0.88184,1.2373,1.2626,1.0449,1.0544,1.1549,1.1592,1.3166,1.3815,1.2067,1.2364,1.2316,1.3052,1.2996,1.1639,1.2502,1.1989,1.303,1.1553,1.1004,1.2794,1.1526,1.269,1.2057,1.1913,1.3192,1.2792,1.0123,1.0286,0.76393,1.1832,0.87961,0.53778,0.9702,1.1661,1.3199,1.3268,1.0763,1.2463,1.3376,1.2286,1.2103,0.86426,1.1129,1.2767,0.84192,0.75957,1.0941,1.1121,0.88187,1.1919,0.81416,1.0358,1.0531,0.97452,1.2272,1.2415,0.87352,0.85796,1.2006,1.1293,0.96958,1.079,1.1522,1.2714,0.66745,1.1287,1.085,1.2155,1.2052,0.92785,1.248,1.3604,1.3308,1.1459,1.2851,1.3793,1.3871,1.2905,1.2871,1.256,1.3294,1.3317,1.2466,1.3157,1.3248,1.2097,0.98561,1.2531,1.3252,1.2941,1.3167,0.97861,1.134,1.1687,1.403,1.3486,1.266,1.3337,1.2216,1.2413,1.0733,1.1903,0.9651,0.78795,0.69312,0.69036,1.0651,1.2108,1.141,1.2534,0.76393,0.71858,1.0735,1.2523,1.1741,1.2202,0.63616,1.1892,1.0178
"22005","22005",1.1214,1.0633,1.1603,1.1706,1.0655,1.1474,1.1421,1.2197,1.2823,1.2189,1.1393,1.1568,1.0892,0.93699,1.2107,1.1821,1.213,1.1935,1.0762,1.1288,1.1072,1.0848,1.1716,0.82421,0.92869,1.1372,1.1412,0.98416,1.2192,1.2133,1.0717,1.0637,1.1089,1.004,1.1837,1.2921,1.2315,1.0996,1.1537,1.1222,0.86342,1.2358,1.1416,1.1878,1.2813,1.2279,1.241,1.1717,1.1805,1.2238,1.2287,1.1735,1.1252,1.2054,1.2344,1.1292,0.89372,0.70244,0.85196,0.96587,0.9021,1.1007,1.1136,1.1227,1.0897,1.2132,1.0141,1.2579,1.1279,1.1653,1.0512,1.1882,1.1082,1.1093,1.0794,1.0936,1.1407,1.1486,1.0988,0.98969,1.2373,1.1587,1.2027,1.1749,1.2107,1.2089,1.1684,1.0171,1.1054,1.0824,1.2078,1.1416,0.75136,0.99166,1.033,1.2097,1.2013,1.0358,1.1079,1.1362,0.9885,0.81248,0.81494,0.98963,0.86697,0.93038,0.76607,1.0758,0.9999,0.8379,0.96726,1.0332,0.85866,1.0333,0.93657,1.1596,1.1187,1.0205,0.9382,1.1385,0.96098,1.0106,0.94122,1.017,1.1656,0.8559,1.1547,1.0311,1.0922,1.1465,0.85488,1.1629,1.1816,0.9959,1.0124,0.99855,1.1929,1.1851,1.0998,1.1368,1.2022,1.2136,1.1623,1.1081,1.1793,1.1537,0.94783,0.98395,1.0745,1.1819,1.2546,1.2134,0.8503,0.98854,1.2271,1.1186,1.1262,1.1046,1.1405,0.9546,1.1655,1.1069,1.2233,0.77608,0.80812,0.914,0.82983,0.71387,1.07,1.1235,1.1932,0.76393,0.7199,0.9123,1.0854,1.0183,1.12,0.85933,1.0243,0.90972
"22006","22006",1.2076,1.0726,1.197,0.95407,1.0969,1.2324,0.9343,1.1567,1.1901,1.2118,1.1785,1.2066,1.1818,0.88363,1.2053,1.1814,1.1681,1.103,0.9852,1.1395,1.0917,1.2167,1.1413,0.80902,1.1065,1.1962,1.1497,1.0498,1.2314,1.1666,1.0479,0.71192,1.0499,1.1901,1.1667,1.0492,1.1725,1.1158,1.1221,1.0163,0.98016,1.0868,1.0686,1.1472,1.1948,1.1734,1.186,1.0763,1.0726,1.2576,1.1924,1.1147,1.1192,1.0844,1.0875,1.2371,0.87428,0.47314,0.7173,1.0971,1.0426,1.1322,1.147,1.0034,0.87542,1.1044,1.2988,1.1759,1.2256,1.1752,1.1204,1.2249,1.2008,1.1872,1.0917,1.0873,1.1643,1.1971,1.0728,1.0315,1.1734,1.1786,1.1676,1.2236,1.2462,1.2307,1.298,0.76393,1.0706,0.76393,1.0611,1.2697,0.68757,1.0816,0.99819,1.1007,1.2153,1.2486,1.0741,1.1313,0.86471,0.98655,0.84573,0.77861,0.93468,0.95348,0.78634,1.1195,1.0633,0.90869,1.0414,1.0512,0.98107,1.0171,1.0228,1.1542,1.0923,0.70238,0.75839,0.94814,0.67742,0.81468,0.85005,0.77751,1.121,0.78202,0.95102,0.73682,1.0912,1.1693,0.87408,1.0583,1.2191,0.89243,0.96977,0.93443,1.1996,1.1417,1.0675,1.0144,1.0899,1.088,1.0756,1.1957,1.1234,1.076,1.1529,1.0556,1.3127,1.1232,1.2198,1.1783,0.8462,0.85867,1.0347,1.1214,1.0633,1.1065,1.094,0.94979,1.1031,1.0223,1.0096,0.8552,0.80013,0.73349,0.85232,1.1522,0.98407,1.2683,1.1926,0.76393,0.58787,0.825,1.0265,1.0335,1.0232,0.71084,1.1177,1.0283
"22009","22009",1.284,1.0571,1.339,1.203,1.293,1.3163,1.1537,1.2439,1.2083,0.89298,1.0542,1.0368,1.1799,0.96897,1.3109,1.2777,1.3009,1.0012,1.1726,1.2216,1.2584,1.0982,1.3644,0.9143,1.2043,0.97778,1.2071,1.3081,1.2829,1.2889,1.2583,0.81335,1.2149,1.145,1.1363,1.1686,1.2045,1.1215,1.309,1.1052,1.0841,1.3365,1.0344,1.1108,1.1494,1.1111,1.2159,1.1632,0.94017,1.0842,1.2766,1.2892,1.0245,1.094,1.1378,1.0695,0.74449,0.7117,0.98837,1.012,0.98967,1.0806,1.2039,1.1429,1.0516,0.83224,1.1082,1.1369,1.0999,1.0905,1.1515,1.0437,1.1146,0.98856,1.0127,1.028,0.91523,0.98294,0.98059,0.98557,0.97916,1.0244,0.97642,1.1642,1.0355,1.1094,1.0228,1.0391,1.0279,0.91441,0.98671,1.1239,0.76393,0.94054,1.109,1.1758,1.1818,1.0996,0.97575,1.1101,1.1398,1.0807,0.97431,1.0559,1.0835,0.9125,0.68406,0.97468,0.86352,0.74234,1.0485,0.95606,0.92296,0.81939,1.0012,1.1784,1.2644,0.8341,0.85282,1.0496,1.0101,0.86634,0.74999,0.92612,1.0966,0.83952,0.9273,0.80741,1.061,0.89549,0.86557,0.83336,0.74741,0.97413,0.9034,0.77794,0.83928,1.1126,1.1878,1.2357,1.2428,1.2155,1.1265,1.2151,1.1914,1.2898,1.1364,1.1395,1.1374,1.2866,1.199,1.0775,0.87631,1.1069,0.94981,1.3324,1.1588,1.1455,1.2988,1.0762,1.1917,1.0532,1.0093,0.86071,0.76393,0.78038,0.92534,0.89881,0.94154,0.87385,1.0011,0.76393,0.61723,0.76807,1.1187,1.013,0.9235,0.81082,1.0364,0.88844
"22012","22012",1.1179,0.88774,1.1361,1.0328,1.1254,1.0165,1.0762,1.0633,1.0398,1.1095,1.0232,1.0376,0.85441,0.83899,1.207,0.83335,1.0925,1.1352,0.80896,0.96601,0.94503,1.1517,0.93829,0.71749,0.8646,1.0589,1.1613,1.0058,1.1894,1.199,1.0255,0.73494,1.1134,1.1182,1.0615,1.0038,1.0666,0.89941,0.88523,0.82505,0.88632,1.0588,1.1,1.0313,1.1644,0.98101,1.0808,1.0743,0.8637,1.0857,0.84232,1.0559,1.0314,0.8351,1.02,1.0343,0.70671,0.53991,0.87404,1.0092,0.85154,1.0787,1.0288,1.0269,0.8636,1.0831,1.0569,1.1579,1.2159,1.2164,1.1987,1.2155,1.1096,1.0916,1.1098,1.1373,1.1168,1.08,0.87463,0.94799,0.96086,0.99287,1.0958,1.2197,1.1952,1.2128,1.1733,0.95326,1.0796,0.91624,1.0005,1.0577,0.72234,0.96117,0.92174,0.9984,1.1022,1.1375,0.9316,0.87789,0.75471,0.77177,0.74443,0.89845,0.84986,0.74289,0.70611,0.96668,0.82152,0.7676,1.012,0.89178,0.74923,0.86614,0.80169,1.0176,0.94227,0.70506,0.70398,0.90986,0.75054,0.88075,0.95046,0.93711,1.0096,0.73072,0.87099,0.7244,0.93706,1.0592,0.74622,0.79806,1.2045,0.88648,0.88167,1.0201,1.2348,1.1815,1.0153,1.0459,1.0415,1.133,0.96578,1.1178,1.0809,0.8899,1.0032,1.1093,1.1495,1.2047,1.1384,1.1062,0.67878,0.74552,0.89533,0.97405,1.0854,0.99483,0.90544,0.75237,1.1921,0.99245,0.9389,0.50058,0.8081,0.58466,0.68453,0.67108,1.0242,1.1049,1.0674,0.76393,0.65447,0.83237,1.0247,0.95593,1.0222,0.69589,1.0661,0.85917
"22013","22013",1.0635,1.1273,1.1282,1.1211,1.1315,1.159,1.1009,1.2736,1.24,1.1262,1.1407,1.2226,1.036,1.0355,1.2358,1.079,1.1947,1.2085,1.115,1.0757,1.0307,1.2651,1.1968,0.90587,1.0804,1.3031,1.1895,1.087,1.2325,1.1938,1.2091,1.0109,0.95894,0.99678,1.153,1.1516,1.1577,1.1076,1.1629,1.1818,1.1921,1.293,1.2511,1.1326,1.2296,1.1473,1.2442,1.2777,1.1745,1.2254,1.2723,1.203,1.2135,1.1923,1.237,1.1771,1.0723,0.78239,1.0507,1.151,1.0509,1.0715,1.249,1.162,1.005,1.1042,1.0757,1.2175,1.2227,1.2214,1.1607,1.2183,1.1604,1.2215,1.155,1.1466,1.107,1.2376,1.1345,1.1278,1.1012,1.1779,1.1076,1.1623,1.1132,1.1608,1.1828,1.0343,1.0293,0.99578,1.1399,1.0796,0.81049,1.1031,1.1662,1.1329,1.1746,1.206,1.075,1.1311,1.0855,0.9799,0.92117,0.99483,1.0698,0.97076,0.86935,1.0679,1.0411,0.88408,1.0681,0.93479,1.0443,1.0173,1.0358,1.1852,1.1818,1.026,1.0269,1.1164,1.069,0.99574,1.0104,1.0117,1.126,0.82904,1.1327,0.97303,1.1561,1.1471,0.96103,1.1166,1.2204,1.0799,1.1135,1.2477,1.2329,1.2449,1.1265,1.2203,1.1066,1.2181,1.0777,1.1459,1.159,1.1238,1.1185,1.1536,1.1801,1.1235,1.181,1.1249,0.86738,1.078,1.0878,1.1106,1.1746,1.0931,1.1523,1.1063,1.1703,1.1413,1.0726,0.77523,0.8087,0.76943,0.90478,1.0263,1.06,1.0952,1.1341,0.76393,0.72935,1.0184,1.0759,1.1772,1.175,0.92711,1.1013,0.99087
"22017","22017",1.1734,1.0578,1.0467,1.109,1.1277,1.1224,1.1978,1.2004,1.131,1.1541,1.129,1.2095,1.0714,1.1603,1.246,1.1141,1.1823,1.2003,0.92869,1.0964,1.0969,1.2203,1.0834,0.82224,1.1104,1.0902,1.1774,0.99312,1.2816,1.2023,1.158,0.88711,1.232,1.3001,1.2432,1.1031,1.1921,1.1592,1.1381,1.0059,0.97572,1.1719,1.2086,0.99306,1.2382,1.2334,1.2061,1.1145,1.0998,1.1803,1.0483,1.1013,1.1033,1.1711,1.1757,1.1395,0.93618,0.64534,0.93713,1.066,0.82606,0.98995,1.137,1.1039,1.0301,1.1303,1.2203,1.1987,1.1831,1.185,1.1341,1.186,1.2138,1.1358,1.0594,1.1113,1.2047,1.0874,1.0427,1.0947,1.1511,1.1442,1.2833,1.2081,1.2787,1.1766,1.2511,0.7914,1.0393,0.76393,1.1495,1.0479,0.76393,1.0338,1.1275,1.1191,1.1978,1.2871,0.99019,1.1557,0.88259,0.95854,0.91383,1.0216,0.95303,0.83995,0.82894,1.0169,0.9171,0.82549,0.99033,0.87457,0.95305,1.0553,1.0493,1.1307,1.0911,0.80479,0.87105,0.98631,0.9017,0.94623,0.86456,0.90775,1.0652,0.66177,0.99805,0.90785,1.0514,1.1849,0.74643,1.0847,1.2393,1.0652,1.0314,1.1468,1.2592,1.2093,1.0264,1.2018,1.0999,1.1568,1.2078,1.1723,1.1923,1.0998,1.1678,1.1008,1.174,1.2222,1.2263,1.2357,0.81382,0.96051,0.9226,1.1391,1.1517,1.077,1.052,0.98167,1.2685,1.0714,1.0185,0.90925,0.76393,0.99613,0.85042,0.9221,1.0072,1.001,1.3054,0.76393,0.81218,0.88327,0.98297,1.12,1.1409,0.90547,1.1077,0.91856
"22019","22019",1.3313,0.98872,1.2042,1.1975,1.1712,1.1943,1.0104,1.182,1.2101,1.0403,1.0683,1.1391,1.1719,0.9737,1.233,1.1681,1.1973,0.99079,0.99598,1.0632,1.0798,1.1768,1.1245,0.90216,1.0854,1.1248,1.221,1.0203,1.1642,1.2318,1.1909,0.90282,0.95059,1.0329,1.1703,1.2097,1.1485,1.0787,1.0424,1.1612,1.086,1.1867,1.1799,1.0246,1.2338,1.1767,1.246,1.1466,1.0259,1.1829,1.2024,1.1912,1.1202,1.1429,1.1202,1.2377,1.0624,0.71921,0.94113,1.1313,0.9143,0.95601,1.1782,1.024,0.9609,0.95021,1.0065,1.1386,1.2338,1.228,1.2159,1.1595,1.1397,1.1254,1.2203,1.1152,1.1613,1.1618,1.1572,1.0046,1.161,1.1926,1.2255,1.2418,1.2274,1.218,1.2181,0.93013,1.0457,1.0064,1.0374,0.88353,0.80503,0.91292,1.0652,1.0132,1.1839,1.2085,1.1401,1.1986,0.99066,0.95,0.92273,0.98255,1.0984,1.0024,0.8624,1.1383,1.0727,0.84549,1.0535,0.92542,1.1054,1.0252,0.99359,1.1676,1.132,0.766,0.87491,0.90521,1.0935,0.82939,0.80659,1.1684,1.1404,0.82378,1.064,0.85629,1.0593,1.0606,0.70964,1.0553,1.1448,0.86503,0.91253,0.89334,1.1768,1.169,1.0526,1.211,1.2273,1.1614,1.256,1.1671,1.1602,1.2057,1.1898,1.2438,1.2008,1.287,1.2508,1.0983,0.99244,0.91016,1.0139,1.1927,1.075,1.1641,1.1475,1.0272,1.2565,1.165,0.9682,0.77104,0.69625,0.63514,0.91419,0.96973,1.0543,1.0667,1.1749,0.76393,0.90575,1.146,1.1659,0.89588,1.0851,0.69821,0.90477,0.8101
